sample_unit_id,boundary,boundary_display,app,query_id,issue_key,query_text,blind_position,candidate_id,candidate_text,candidate_issue_key,candidate_cluster_id,query_cluster_id,sim_char_tfidf,same_issue_key,same_top_module,cross_cluster,annotator_A,annotator_B,annotator_C,gold_label_majority
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,22,10010000010452,注册一个新账号，并登陆成功，设置目标后，携带手机开始运动，开始运动时，只有步数在增加，在运动一段时间后，运动时间仍然是0,register.page_view.other,Slife__C18,Slife__C3,0.058466,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,23,10010000011122,重置运动目标是，进行对身高，体重，出生年月，活动强度等各极限数值进行随意搭配，发现系统总能给出不同目标，表明应用只进行运算，不够智能，…,run_walk.other.cannot_or_fail,Slife__C7,Slife__C3,0.071598,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,24,10010000011524,设定运动目标时可选择的范围过小，如今很多人一天能走两三万步左右，相对于想减肥的人群来说，自然想把目标定高，而该app的根据我的身高体重…,step_count.step.cannot_or_fail,Slife__C7,Slife__C3,0.109937,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,25,10010000009940,问题描述:设置运动目标中设置步数区间娇小，建议优化,step_count.page_view.other,Slife__C3,Slife__C3,0.071249,0,0,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,26,10010000010289,设定目标没有用户自己填写目标的文本框,settings.input_box.other,Slife__C3,Slife__C3,0.083934,0,0,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,27,10010000007579,"在未登录状态下,在侧边栏点击设定目标,可以进行设定,并没有跳转到登录界面,而未登录状态下的目标设定是没有意义的",login.page_view.other,Slife__C3,Slife__C3,0.140345,0,1,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,28,10010000010258,步骤:1.设定运动目标后，在首页查看步数,step_count.page_view.other,Slife__C18,Slife__C3,0.151145,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,29,10010000009927,即使不登录账号也可以进行设置运动目标,login.page_view.other,Slife__C3,Slife__C3,0.140415,0,1,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,30,10010000010556,打开Slife，设定运动目标后开始运动，当选择在室内行走（类似导致手机晃动不剧烈运动）时，主界面步数、距离、时间等变化不连贯或不变化，…,step_count.page_view.other,Slife__C18,Slife__C3,0.088432,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,31,10010000010416,运动过程中，关闭GPS定位，手部如果不做出大幅度动作，应用就无法统计数据。,gps_track.gps.cannot_or_fail,Slife__C0,Slife__C3,0.029627,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,32,10010000011714,目标设置里，未登录设置目标，登陆后原来目标依存在，卸载软件后，设置目标消失。,login.page_view.other,Slife__C3,Slife__C3,0.118431,0,1,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,33,10010000009870,在进入设定目标时，只展现了每天的步行步数目标，而没有其他信息，使用户无法直接了解到设定的目标信息。,step_count.step.cannot_or_fail,Slife__C3,Slife__C3,0.102948,0,0,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,34,10010000011488,如图：在分享列表中，只能将运动数据分享给其他的应用程序，而无法分享给本应用内的好友。用户体验较差。,share.list_item.cannot_share,Slife__C6,Slife__C3,0.021501,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,35,10010000010265,在设定运动目标时，用户不能邀请亲近的人一起运动并监督自己，可以在这一块邀请好友一起来设定运动目标会更好，用户体验目标不佳，只能设置一个人的,run_walk.page_view.cannot_or_fail,Slife__C3,Slife__C3,0.18344,0,0,0,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,36,10010000010031,"无论日常活动强度选择哪个，只要性别,体重,身高,年龄一样，步行和卡路里目标都是一样的。设定的目标不合理。",run_walk.step.other,Slife__C7,Slife__C3,0.069215,0,0,1,0,0,0,0
SBERT+HC__Slife__10010000011507,sbert_hc_K20,SBERT+HC,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,37,10010000010261,打开Slife，设定运动目标后开始运动，运动完成后，打开应用主界面，下拉主界面，选择分享到新浪微博，应用成功拉起新浪微博后，并不能实现…,share.page_view.cannot_or_fail,Slife__C18,Slife__C3,0.091506,0,0,1,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,1,10010000009940,问题描述:设置运动目标中设置步数区间娇小，建议优化,step_count.page_view.other,Slife__C10,Slife__C10,0.071249,0,0,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,2,10010000010525,修改密码时，无法识别空格，比如设置密码为1空格 显示修改成功，但是登录时还是只能输入1才能登录成功,login.page_view.cannot_or_fail,Slife__C1,Slife__C10,0.044952,0,1,1,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,3,10010000010237,分享功能不能使用微信朋友圈分享，其他都可以分享。,share.share_panel.cannot_or_fail,Slife__C10,Slife__C10,0.077279,0,0,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,4,10010000009911,设定运动目标时，不能进行手工输入步行步数，强迫症患者会感到难受,step_count.step.cannot_or_fail,Slife__C10,Slife__C10,0.119179,0,0,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,5,10010000007765,在修改密码或设置密码时，没有提示密码设置的相关限制，如不能以下划线开头，密码长度也没有提示，没有相关的密保问题，任何人都可以进行修改密码操作,settings.page_view.no_prompt,Slife__C1,Slife__C10,0.058998,0,0,1,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,6,10010000010111,在进行运动目标设置的时候，系统会提醒建议运动量基于Roza和Shizga修正的HarrisBenedict的公式计算，但是却并没有给出…,notification.page_view.other,Slife__C10,Slife__C10,0.068708,0,0,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,7,10010000010274,设置运动目标只能在一定范围内选定，不能高于或低于系统设定范围,run_walk.page_view.cannot_or_fail,Slife__C10,Slife__C10,0.089611,0,0,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,8,10010000010182,打开Slife，设定运动目标后开始运动，运动完成，进入应用主界面，下拉界面，显示分享区，选择分享到朋友圈，手机屏幕闪烁后，显示“发送失…,share.page_view.cannot_send,Slife__C10,Slife__C10,0.102197,0,0,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,9,10010000011714,目标设置里，未登录设置目标，登陆后原来目标依存在，卸载软件后，设置目标消失。,login.page_view.other,Slife__C10,Slife__C10,0.118431,0,1,0,0,0,0,0
LLMCluster__Slife__10010000011507,llmcluster_glm-4-air,LLMCluster,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,10,10010000010265,在设定运动目标时，用户不能邀请亲近的人一起运动并监督自己，可以在这一块邀请好友一起来设定运动目标会更好，用户体验目标不佳，只能设置一个人的,run_walk.page_view.cannot_or_fail,Slife__C10,Slife__C10,0.18344,0,0,0,0,0,0,0
