__sheet__,app,id,id_norm,issue_key,issue_key_norm,text_used,raw_text_len,norm_text_len,has_anchor
jayme,jayme,10010000009452,10010000009452,search.other.other,search.other.other,加入群，查找群时，输入一串数字，没有搜索结果，就一直如下图所示，应Toast提醒用户没有搜索结果。,49,43,1
jayme,jayme,10010000008244,10010000008244,search.list_item.other,search.list_item.other,查找群时，在搜索框内输入“测试”进行搜索，出来一个群列表，但是在我已加入的群后面却未见提示“我的群”，不方便用户的使用,59,51,1
jayme,jayme,10010000008548,10010000008548,search.other.other,search.other.other,查找群时，没有此群时没有任何提示。,17,15,1
jayme,jayme,10010000009179,10010000009179,search.other.no_prompt,search.other.no_prompt,查找群时，输入一个不存在的群，无提示，一片空白。,24,20,1
jayme,jayme,10010000009703,10010000009703,search.other.other,search.other.other,查找群后，发现存在只有一个人的群。,17,15,1
jayme,jayme,10010000008128,10010000008128,search.page_view.no_prompt,search.page_view.no_prompt,输入b，查找群后，在查询结果中页面最下面没有提示已看完全部内容。,32,29,1
jayme,jayme,10010000008911,10010000008911,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000008878,10010000008878,other.other.other,other.other.other,（1）步骤重现：,8,5,1
jayme,jayme,10010000008430,10010000008430,search.other.cannot_or_fail,search.other.cannot_or_fail,网络未连接时，查找群信息失败，但是未给出任何提示,24,22,1
jayme,jayme,10010000009389,10010000009389,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000009402,10010000009402,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000009488,10010000009488,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000009498,10010000009498,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000009942,10010000009942,search.other.wrong_value,search.other.wrong_value,在查找群时，搜索框中输入内容时，显示的是群名称，和用户输入不符，没有说明是按群名搜索还是群ID搜索。显示不明确，容易给用户产生错误的感觉。,69,62,1
jayme,jayme,10010000009176,10010000009176,search.other.other,search.other.other,查找群的功能中，搜索框应提示支持搜索的关键字。例如“输入群名/群号模糊搜索”。,39,33,1
jayme,jayme,10010000009281,10010000009281,search.chat.other,search.chat.other,点击群组查找群，输入群组名称，有相同名称的不同群组出现，用户容易加错群。,36,32,1
jayme,jayme,10010000009088,10010000009088,search.other.other,search.other.other,"在查找群的时候，如果用户查找已加入的群名称时候，应该优先显示，如图所示，名称为""啊""的是我已加入的，应该显示在第一行，然而得下拉才能找…",68,59,1
jayme,jayme,10010000008958,10010000008958,search.other.other,search.other.other,通过群号和群名称查找群所得结果混在一起，没有被区分出来。,28,26,1
jayme,jayme,10010000008397,10010000008397,search.chat.wrong_value,search.chat.wrong_value,每次在搜索框中，输入40进行模糊搜索查找群组时，得到的结果和预期相差比较大，没有按照搜索关键字的顺序对结果排序，例如:结果排名第一的是…,68,62,1
jayme,jayme,10010000008502,10010000008502,search.other.other,search.other.other,进行第二部的步骤时：在搜索框里进行群名字的模糊搜索,25,24,1
jayme,jayme,10010000008589,10010000008589,search.other.other,search.other.other,查找群时可以无限输入，创建时只能创建64个字符，不想符合,28,26,1
jayme,jayme,10010000008426,10010000008426,search.other.other,search.other.other,在查找群时，如果进行模糊搜索，所搜索的结果无序,23,21,1
jayme,jayme,10010000008596,10010000008596,register.other.cannot_or_fail,register.other.cannot_or_fail,注册用户时只能使用 数字 不能出现字符如@ 以及字母等,27,23,1
jayme,jayme,10010000008851,10010000008851,register.other.cannot_input,register.other.cannot_input,进行步骤1时，只能输入数字，无法输入字母和符号。所以无法完成注册。,33,29,1
jayme,jayme,10010000009617,10010000009617,register.other.only_number,register.other.only_number,在注册时，只能输入11位数字，不能再输入@符号和多余的数字，给用户造成极大的不变！！！,43,36,1
jayme,jayme,10010000007996,10010000007996,search.other.other,search.other.other,当搜索条件较少时，搜索匹配度明显不高，有些搜索结果与搜索条件不符。,33,30,1
jayme,jayme,10010000008166,10010000008166,search.other.other,search.other.other,显示搜索条件匹配的结果时，无关结果显示,19,18,1
jayme,jayme,10010000009977,10010000009977,search.other.other,search.other.other,输入搜索信息后，会显示与所输入信息无关的结果,22,21,1
jayme,jayme,10010000008297,10010000008297,search.button_icon.other,search.button_icon.other,输入查找信息后，界面内没有搜索按钮，是用不方便,23,21,1
jayme,jayme,10010000008299,10010000008299,search.button_icon.cannot_or_fail,search.button_icon.cannot_or_fail,输入搜索信息后，再单击“重输”按钮，不能清空文本,24,20,1
jayme,jayme,10010000009251,10010000009251,search.other.other,search.other.other,输入：搜索框输入群名称,11,10,1
jayme,jayme,10010000009937,10010000009937,search.other.other,search.other.other,输入：搜索框输入群信息,11,10,1
jayme,jayme,10010000008017,10010000008017,search.input_box.cannot_or_fail,search.input_box.cannot_or_fail,搜索时，文本框前后加 空格 会导致，无法正常查询到相关联系人，对于文本卡的trim()方法没有调用,49,42,1
jayme,jayme,10010000008614,10010000008614,search.other.other,search.other.other,搜索时输入 ‘,7,5,1
jayme,jayme,10010000008042,10010000008042,search.chat.cannot_or_fail,search.chat.cannot_or_fail,点击搜索框，输入群信息，无法单独查找群，查找结果包括个人，群组，公众号等，属于用户体验bug,46,40,1
jayme,jayme,10010000008970,10010000008970,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000009635,10010000009635,search.page_view.other,search.page_view.other,前提：进入查找界面,9,8,1
jayme,jayme,10010000009916,10010000009916,register.other.other,register.other.other,用户注册接收验证码是出现一分钟内不得重复请求验证码。不利于用户快速注册。,36,34,1
jayme,jayme,10010000008277,10010000008277,register.other.other,register.other.other,当用手机号注册新用户账号的时候，注册时验证码位数过长，不是一般APP的六位数字，影响用户体验。,47,43,1
jayme,jayme,10010000008482,10010000008482,register.other.wrong_value,register.other.wrong_value,注册时收到的短信验证码输入后显示短信验证码不正确，不能使用手机号注册，严重影响APP的功能体验。,48,45,1
jayme,jayme,10010000008632,10010000008632,register.other.wrong_value,register.other.wrong_value,用户注册的过程中部分手机号码段输入错误无法识别,23,23,1
jayme,jayme,10010000008380,10010000008380,register.other.other,register.other.other,用户在使用手机号码注册新用户账号时，输入密码系统只提示输入一遍，而没有确认密码十用户再输一遍密码予以确认，密码的确认性不完善。,63,59,1
jayme,jayme,10010000009644,10010000009644,register.other.cannot_or_fail,register.other.cannot_or_fail,用户注册时输入密码仅一次，由于密码输入是无法在屏幕上显示，用户极有可能输入与内心所想的不同的密码，如此一来，下次登录时就会遇到很大的问题,68,64,1
jayme,jayme,10010000008338,10010000008338,register.other.cannot_or_fail,register.other.cannot_or_fail,当使用手机号注册新的用户账号时，没有密码可见的小眼睛，输入密码时只有小圆点，无法查看到输入的具体密码。这样很容易使得用户注册时不小心打…,68,63,1
jayme,jayme,10010000007615,10010000007615,other.other.wrong_value,other.other.wrong_value,输入验证码时，如输入错误，可能存在危险风险，应提示用户10分钟可再次获取验证码,39,36,1
jayme,jayme,10010000008555,10010000008555,search.input_box.other,search.input_box.other,查找群图标不是一个输入框而是点击图标之后才会进入输入界面，给用户错觉,34,33,1
jayme,jayme,10010000008882,10010000008882,other.other.other,other.other.other,朋友,2,2,1
jayme,jayme,10010000008960,10010000008960,search.button_icon.other,search.button_icon.other,查找群或添加成员或其他查找功能，只能点击搜索图标才有反应。用户体验度不好。若是点击图标所在的一条任意位置都可以较好。,58,54,1
jayme,jayme,10010000008734,10010000008734,search.button_icon.other,search.button_icon.other,"点击加入群后，要再次点击搜索图标，才能输入搜索条件。用户在不知道的情况下会多次点击""查找群""所在的位置，而得不到响应，然后尝试点击搜索…",68,60,1
jayme,jayme,10010000009457,10010000009457,search.other.other,search.other.other,"查找群时,输入”15“,显示的群信息,有包含”1“、”5“,以及”15“的,显示的群过多,没有分类和排序,不方便用户查找",60,44,1
jayme,jayme,10010000008287,10010000008287,search.chat.other,search.chat.other,打开查找群功能没有推荐群组，不够完美,18,17,1
jayme,jayme,10010000008293,10010000008293,search.input_box.cannot_or_fail,search.input_box.cannot_or_fail,点击“查找群”不能直接弹出文本输入框,18,16,1
jayme,jayme,10010000009935,10010000009935,search.other.other,search.other.other,在查找群时，只能找到已加入的群。,16,14,1
jayme,jayme,10010000009631,10010000009631,search.other.other,search.other.other,查找群时应支持根据群号来查找群的功能,18,18,1
jayme,jayme,10010000008731,10010000008731,search.other.other,search.other.other,查找群时，查找出的群没有明确分清已加入群或者未加入群。,27,25,1
jayme,jayme,10010000009250,10010000009250,search.page_view.other,search.page_view.other,聊天主界面有查找功能可以，只有查找好友的，没有查找群的功能,29,27,1
jayme,jayme,10010000008230,10010000008230,search.other.other,search.other.other,应用查找群，要先点击搜索框才能输入，不方便用户。,24,21,1
jayme,jayme,10010000009265,10010000009265,search.other.cannot_or_fail,search.other.cannot_or_fail,点击搜索，然后查找群，点击查找群，无法点击，点击放大镜才能进入，给用户造成误导。,40,34,1
jayme,jayme,10010000009032,10010000009032,search.button_icon.other,search.button_icon.other,在查找群的页面上，只能通过点击搜索小图标才能输入群号进行查找，用起来不是很方便，较麻烦,43,40,1
jayme,jayme,10010000009329,10010000009329,search.button_icon.other,search.button_icon.other,在查找群时，只能点击放大镜图标进行查找，再点击左面白框和查找群字时，不会有任何反应！！,43,38,1
jayme,jayme,10010000009793,10010000009793,search.button_icon.other,search.button_icon.other,群搜索的时候，操作繁琐，要先点击右上角的放大镜图标，由于用户的行为习惯，喜欢直接点解”查找群”,47,41,1
